,text
2204,Seeing the impacts of #TarSands first hand with @SierraClub was a wake up call. #CleanEnergy now! http://t.co/OvTYsBwXxU
2205,RT @CoralMDavenport: Obama pursuing global #climate deal that could bypass Congress. http://t.co/rcPtA9dMKa
2206,"I accept the #IceBucketChallenge, donated &amp; nominate Canadian PM Stephen Harper. @alsassociation #StrikeOutALS http://t.co/HIQon0usFl"
2207,RT @edmontonjournal: DiCaprio does the oilsands: Actor in Fort McMurray working on environmental documentary http://t.co/8XjOxGlS6Z #ymm
2208,Thanks @Politico. -- Leonardo DiCaprio voices climate change film http://t.co/wjGhfLX2yB.
2209,Thanks @MichaelEMann.
2210,"Leading up to @UN Climate Summit, watch first #GreenWorldRising film called #CARBON exploring carbon pricing &amp; more: http://t.co/E6pyGOgiqR"
2211,Great event &amp; org. RT @Oceana: Big thanks to @LeoDiCaprio &amp; friends for help raising $1.4 million for the #oceans! http://t.co/IrhpnoHgyW
2212,"""No ocean, no life. No ocean, no us."" See @SylviaEarle's #MissionBlue, a @Netflix original documentary, watch it today. #NetflixDocs"
2213,"MT @ElephantCrisis: It's #WorldElephantDay. Join us to help celebrate and save these emotional, intelligent animals: http://t.co/VV4vt21MGY"
2214,"#ThankYou Julius Baer, @Chopard &amp; everyone who supported our Foundation. We CAN find solutions to the environmental issues facing us today."
2215,Thru my foundation today I'm pledging $7 million to ocean conservation projects over the next 2 years. #OurOcean2014
2216,Thank you Secretary @JohnKerry for your leadership on this important issue and for hosting #OurOcean2014.
2217,Healthy oceans are critical to the survival of all life on Earth. #OurOcean2014
2218,RT @StateDept: Live now: @JohnKerry and @LeoDiCaprio speak at #OurOcean2014!  Watch here: http://t.co/cJkana9tvd.
2219,Illegal fishing steals upwards of $10 billion dollars away from local fishermen every year. #OurOcean2014 http://t.co/o4EdAoLqLk
2220,#Didyouknow the ocean is the #1 protein source for over 1 billion people worldwide? #OurOcean2014 http://t.co/o4EdAoLqLk
2221,RT @ConservationOrg: YOU can do something for our ocean now! Join @StateDept @ThunderclapIT:http://t.co/NFRXYJnYjz #OurOcean2014
2222,It’s an honor. This issue is very important: http://t.co/A1ueF8ZGFt RT @JohnKerry: Look fwd to having @LeoDiCaprio at #OurOcean2014.
2223,#LA County - Sheriff candidate @jameshellmold wants to make LASD green for all of us. Check out http://t.co/BLqYSYIZ27.
2224,The wait is over. Join me &amp; thank President @BarackObama for committing to #ActOnClimate by cutting carbon pollution: http://t.co/94i20KpGSi
2225,RT @NRDC BIG NEWS! EPA Announces New Limits on #Carbon Pollution that Will Protect Health &amp; Tackle #Climate Change http://t.co/kut1nkIEQh
2226,We can end the slaughter of African Elephants for ivory. Join me &amp; Donate to @ElephantCrisis Fund http://t.co/b08IBeDvNi #elephantsneedus
2227,"#RIPMountainBull A legendary Kenyan elephant found dead, killed for his ivory tusks…this has got to stop! http://t.co/eFpZji68qR"
2228,Surprised only 96 others joined him. MT @LastWeekTonight: @TheScienceGuy joined us for a climate change debate. http://t.co/1qmO6sYDji
2229,RT @wildnetorg: Grt news for elephants! @LeoDiCaprio Foundation donates $1M to Elephant Crisis Fund http://t.co/S3aXhyrxXm #elephantsneedus
2230,Join me! Tell @BarackObama to protect elephants by ending the illegal trade of ivory in the US http://t.co/oHyFuZL2mh #ElephantsNeedUS
2231,Every 15 mins a poacher kills an elephant &amp; the US is the 2nd largest market in the world for ivory! http://t.co/EN9WsbpPdp #elephantsneedus
2232,"Science and economics tell us 100% clean energy is possible. First step, get inspired. @JasonSilva http://t.co/RvRxzbjYam"
2233,Help @Oceana stop the needless loss of #ocean life caused by massive gillnets. Pls Sign &amp; RT http://t.co/w0GQPqNkWG #stopthenets
2234,"Massive nets are used in CA to catch swordfish, needlessly killing marine animals like dolphins &amp; whales http://t.co/F47JLbP7CW"
2235,"MT @Oceana: Big news for #oceans @LeoDiCaprio Foundation donates $3M to protect sharks, marine animals &amp; habitat http://t.co/Us3qUGwzEF"
2236,What our world will look like if all the ice melts: http://t.co/f3AP8SM2hU via @TreeHugger #climate
2237,"Great hosting Jonah. RT @nbcsnl: ""You're flying!"" - @LeoDiCaprio. @JonahHill monologue. #SNL http://t.co/KJ68K2sHFV"
2238,"Congrats to my fellow nominees, @JonahHill, Marty, Terry Winter and #WolfofWallStreet family for the #Oscar noms."
2239,Thx Kevin. RT: @KevinRose: @LeoDiCaprio congrats on best actor
2240,Thank you Reuben! Appreciate it. RT: @RHoneymonzta: DiCaprio winning Best actor at the #GoldenGlobes for #wolfofwallstreet is brilliant!
2241,Thanks man. RT @JonahHill: Congrats to Leo for taking home the best actor Golden Globe! Well deserved!
2242,"Thank you #GoldenGlobes &amp; HFPA. Big thx to Marty, the Wolf cast and crew."
2243,#TheWolfOfWallStreet is in theaters tomorrow! http://t.co/voBW0U38xu
2244,#cleanenergy cars are key to our planet’s future. Proud to be part @VenturiCars first #FormulaE Grand Prix team http://t.co/fELEnT7H2W
2245,RT @ESPNMotorsports: Leonardo DiCaprio to co-own electric race car team http://t.co/YAtGf6JB2G
2246,RT @FIAformulaE: @venturi has shown tremendous foresight in their decision to create an environmentally friendly racing team. -@LeoDiCaprio
2247,"A hero, we honor. MT @NelsonMandela When a man has done what he considers to be his duty to his people&amp;country,he can rest in peace #Madiba"
2248,Make sure you see #OutOfTheFurnace. Amazing performances and incredible filmmaking.
2249,New #TheWolfofWallStreet pics up on @Mobli featuring @JonahHill @McConaughey @MargotRobbie. Check it out: http://t.co/RCewHgGFbr
2250,Thanks to @World_Wildlife &amp; @ChristiesInc for your partnership with my Foundation. We’re excited about this news. http://t.co/qFOsdC2OpV
2251,.MT @World_Wildlife: @LeoDiCaprio Foundation donates $3mm to help Nepal double tiger numbers by 2022. http://t.co/y9ljuKuT6Q #SaveTigersNow
2252,30k elephants killed last year. Want to put an end to this? Let's start in the U.S. Pls sign &amp; share: http://t.co/6HQGfjyPQU #ivorycrush
2253,"6 tons of ivory will be destroyed today, a message that it's time to end the slaughter of elephants: http://t.co/7dR0nEhtPE #ivorycrush"
2254,"Thx for your support to protect the #AntarcticOcean. We cannot give up, we will find a way forward. http://t.co/VP4JruK6If"
2255,Talks on Antarctic Marine Reserve Fail to Reach Agreement http://t.co/cQEcH9ZEah
2256,RT @TheWolfofWallSt: Watch the exclusive NEW trailer from Martin Scorsese's #TheWolfofWallStreet on @iTunesTrailers! http://t.co/D7PeVEfSCi
2257,Do you think it's time to protect the #AntarcticOcean? RT now &amp; sign the petition: http://t.co/XTACy8wUYY http://t.co/MEOuWD1LQl
2258,We have another chance to protect the #AntarcticOcean. Leaders mtg right now to decide. RT &amp; sign the petition: http://t.co/pbJuRlQFvQ
2259,Watch with me: @pcousteau explores how tigers are threatened in Sumatra on @cnni http://t.co/06tedPdFf3 #Save30Hills
2260,Watch @mrkevinconnolly on ESPN at 8pm TONIGHT when his @30for30 airs #Bigshot
2261,Watch @algore's #CostOfCarbon livestream w/ me &amp; learn about solutions that can change our future: http://t.co/CpbC3VePbv
2262,.@Mruff221 Check out Stanford Professor Mark Jacobson tonight on Letterman. He's unveiling something big. #renewable
2263,.@Thom_Hartmann VIDEO: Runaway #climate change could be closer than you think http://t.co/7anrlCOaWF by @LastHrs http://t.co/yx2UT3NHmG
2264,Do it. Hug a scientist. @BuzzFeed 7 Reasons To Hug A Climate Scientist: http://t.co/p8WmFuW81q via @Avaaz #debateisover #IPCC
2265,"RT @Avaaz The science is in: climate change is real, man-made. The debate is over. Sign http://t.co/BMKlNTVSHN
debateisover"
2266,New #IPCC report: Scientists confirm that human activity is 'dominant cause' of global warming: http://t.co/y11v0WDde5
2267,Tune in. RT @pcousteau: Here's a preview of #CNNExpedition Sumatra airing tomm at 1400 1930 GMT on @cnni http://t.co/8HCO8BIigv
2268,My friend @pcousteau begins an epic journey w/ @World_Wildlife to '30 Hills' - check it out: http://t.co/5VWY74R2gi
2269,Check out Tom Hardy's doc 'Poaching Wars' on the #elephant &amp; #rhino crisis in Africa. Tonight in UK @ITV http://t.co/EHMO0Y4hTr #Inception
2270,"MT @AmazonWatch Thx for ur tweets. Sad day, but fight is not over. Correa abandoned Yasuni, but people of Ecuador have not #NoToquenElYasuni"
2271,Disappointing news from Ecuador: Correa OKs drilling in one of most bio-diverse region in world. http://t.co/9paN6TbWE3  #noquenelyasuni
2272,"RT @AmazonWatch: .@MashiRafael Don't give up on ur vision. It's the best idea yet to protect biodiversity, indig rights,&amp; stop climate chan…"
2273,#AlienSharks tonight at 10pm/EST on @Discovery for #sharkweek 2nite. These are amazing animals @ConservationOrg
2274,MT @VW Last day of #SharkWeek! Use #VWSharkWeek &amp; we'll donate $2 to @Surfrider to protect oceans up to $50K. http://t.co/1KEJaNCOro
2275,Great news: @NYGovCuomo Signs Law Banning Shark Fin Sales http://t.co/8mqmFAPMbA
2276,"No #AntarcticOcean protection yet as Russia blocks at global mtg - fight continues! #JointheWatch
http://t.co/5Ryw2i6TMU"
2277,Thx for raising awareness. MT @HillaryClinton: met w/wildlife experts abt elephants. Their solution: Stop the Killing - Trafficking - Demand
2278,Nations mtg NOW to decide on protecting the #AntarcticOcean. Join me: Tell them to vote 'YES' http://t.co/XTACy8wUYY
2279,"MT @Discovery_Earth: DiCaprio, @JimCameron, @RichardBranson Protect #AntarcticOcean http://t.co/R4Ln5OcyGv"
2280,"Emperor penguins, minke whales &amp; colossal squid live in the #AntarcticOcean. Why protect this place? Pls watch: http://t.co/STG6bwUKnb"
2281,Good News! President Obama Pledges Support to #StopWildlifeCrime in Africa: http://t.co/tCrmA1eNCE
2282,Historic day. Well done #SCOTUS. RT @GLAAD: Supreme Court affirms that #DOMA is unconstitutional! http://t.co/FZCXAFc9ca
2283,"Yes we can. MT @whitehouse: ""If we can come together &amp; get this right, we can define a sustainable future for your generation"" #ActOnClimate"
2284,"RT @whitehouse: RT to share President Obama's plan to cut carbon pollution and #ActOnClimate change: http://t.co/PvnynViqk5, http://t.co/LV…"
2285,RT @TheWolfofWallSt: Have you seen the new trailer from Martin Scorsese's @TheWolfOfWallSt? Watch it here! http://t.co/GmY1tkyp5w @LeoDiCap…
2286,"RT @AmazonWatch: #WorldEnvironmentDay ""We don't inherit the Earth from our ancestors, we borrow it from our children."" Native Am prvb http:…"
2287,Help @OfficialZSL &amp; @EdNorton stop #rhino poaching in Kenya with network of next generation cameras. Vote now: http://t.co/8cQ6csfC2x
2288,Help @Avaaz protect massive stretches of pristine rainforest in #Indonesia. Pls sign &amp; RT: http://t.co/loHfEWtheQ #SaveAceh
2289,"Rainforest in Sumatra - home to tigers, orangutans &amp; elephants - facing destruction. Learn more: http://t.co/BnegzlxHv1 #SaveAceh"
2290,"Thanks to @ChristiesInc, the incredibly generous artists &amp; participants - we made history Monday for environmental philanthropy. Thank you."
2291,RT @glaad: VIDEO: GLAAD Board Member Steve Warren Calls on Supreme Court to Take Action at the #glaadawards http://t.co/3xFNoGj5IT #LGBT
2292,#11thHour auction is dedicated to protecting the last wild places on Earth. Thank you @ChristiesInc. The art: https://t.co/4ZlZJEfB2B
2293,Did u know less than 2% of charitable donations go to eco issues? Thrilled to partner w/ @ChristiesInc for #11thHour. http://t.co/UoPM1URmGz
2294,New #TheGreatGatsby pics up on my Facebook page here: https://t.co/tvuOBCJUxU
2295,RT @ChristiesInc: The #11thHour auction w/@LeoDiCaprio features works donated by30 top artists to benefit #environment &amp; #wildlife 5/13…
2296,"Happy #EarthDay! Check out these great slideshows on Oceans, Water, Food &amp; Energy, it's all connected: http://t.co/51RQdV8Av7 @tcktcktck"
2297,It's been a big year for #LGBT issues - I'm very proud to be at #GLAADAwards tonight to support their important work. http://t.co/Ii3Qgxfp4p
2298,RT @GatsbyMovie: A little party never killed nobody. New trailer for #TheGreatGatsby starring @LeoDiCaprio and @TobeyMaguire: http://t.c ...
2299,RT @WildAid Sumatran #rhino prints believed found in Indonesia where animal thought to be #extinct http://t.co/iZEpWijS7o #SaveTheRhino
2300,"RT @Bioneers Large cities are introducing buildings w/ facades that eat smog, converting it to harmless particles. http://t.co/FlbOf1KVsc"
2301,Stunning - photographer Sebastião Salgado captures the last wild places on earth: http://t.co/ADBIv9GWhN
2302,MT @thesorrybunny: [PHOTO]  http://t.co/0cqRNbSb0C #sorrybunny
2303,Love what these @GetUNREAL guys are doing and their mission to #unjunk the world. http://t.co/lv94sS2w6c
2304,RT @HRC: PIC: The day there is marriage equality is the day we become more American #UnitedForMarriage http://t.co/7fpoaLaSWD
2305,"RT @GatsbyMovie: ""Gatsby? What Gatsby?"" Welcome to the official Twitter page for #TheGreatGatsby - in theaters May 10th."
2306,"RT @globalzero There are 17,000 of these on Earth. What if there were zero? http://t.co/0kCYOMf5hC  Please watch, RT &amp; #demandzero"
2307,#Sharks on the line at #CITES Monday w/ trade votes that could seal their fate. Support &amp; RT @CITES4sharks TODAY http://t.co/iD2cTmVVp3
2308,"RT @Carter_Roberts Thai PM said they would end the #ivory trade, now let's see clear timeframe &amp; plan for action. http://t.co/Yp2rov5fIy"
2309,Thx to all 1.4 Million of you that called on #Thailand to end the #ivory trade @World_Wildlife &amp; @Avaaz  http://t.co/QbiIrjn7po
2310,RT @World_Wildlife You did it! #Thailand's prime minister vows to end #ivory trade; no clear timeline http://t.co/ZqblDaAsOU @nprnews
2311,I posted a few #TheGreatGatsby photos on my #Facebook page - check it out. https://t.co/tvuOBCJUxU
2312,Join me to save #elephants. Let's get 1 M signatures to #KillTheTrade of ivory in #Thailand. Sign &amp; RT: http://t.co/x0cIyttg7s
2313,#Thailand considering ban on ivory trade. Let's push for a win at UN #CITES meeting now! Sign &amp; RT: http://t.co/x0cIyttg7s
2314,.@Avaaz has joined us in the fight to save #elephants! Pls sign to ban the bloody #ivory trade in #Thailand: http://t.co/F4oj0vsiSH
2315,RT @PBS: Battle for the Elephants airs on @pbs at 9/8c. Learn more about it in this blog post from @NatGeoNewsWatch: http://t.co/521ENaJUkl
2316,"Thx for all your help to save elephants! We have 500,000+ signatures. Can you help us get to 1 million? Pls RT. http://t.co/Ue2FQ2veBv"
