,text
3076,"THANK YOU -- to our essential workers on the frontlines. To those staying home and practicing physical distancing. And to all the parents who are adjusting their holiday traditions to keep CA healthy.

Happy Easter from @JenSiebelNewsom and all our kiddos! https://t.co/5vpbJsORpi"
3077,"CA has been flattening the curve thanks to millions of people staying home and practicing physical distancing.

The worst thing we can do is get ahead of ourselves.

Staying at home is literally saving lives. This isn’t over yet. We have to keep it up. https://t.co/mFyq1FNNV6"
3078,"Can’t stress this enough --

Physical distancing is working. CA is flattening the curve.

BUT we can only continue that progress if we continue to STAY HOME and PRACTICE PHYSICAL DISTANCING.

You have the power to literally save lives. We can’t stop now.

#StayHomeSaveLives"
3079,"RT @CAgovernor: ✅Retraining nurses
✅Conducting daily staff calls
✅Prioritizing testing &amp; PPE
&amp; more

Governor @GavinNewsom outlined the ste…"
3080,"Love this --
""A reassuring smile makes a big difference to a scared patient. So I made a giant laminated badge for my PPE.""

THANK YOU Robertino for your creativity and kindness. And THANK YOU to all our healthcare workers on the frontlines. https://t.co/tSQguk4nu7"
3081,"Thanks for chatting @TheRock. These are trying times. Wage loss, school closures, nothing about this is easy — but we can choose to see the little moments of inspiration and determination to help guide us. Thanks for your leadership — and spreading the word to #StayHomeSaveLives. https://t.co/PTVcxOhPqd"
3082,Live now with @TheRock on instagram!! Tune in! https://t.co/H9xueOKdEM https://t.co/fvdY85qFQh
3083,"RT @BarackObama: Some good news: states that started social distancing early and aggressively, like California, have avoided overwhelmed he…"
3084,"California's curve is flattening. But that progress will only hold if we continue to STAY HOME and practice physical distancing.

#StayHomeSaveLives https://t.co/yaPJKZfvny"
3085,"NEW: CA has 19,472 confirmed positive cases of #COVID19.

2,897 of those cases are in our hospitals. 1,145 of those are in the ICU.

#StayHomeSaveLives"
3086,TUNE IN NOW for my daily #COVID19 update. https://t.co/46XQJkROWo
3087,TUNE IN at 12pm for my daily #COVID19 update. https://t.co/WoJDmo8GVz
3088,"I’ll be going LIVE today with @TheRock at 1:30pm on Instagram. We’ll be talking about the importance of STAYING HOME and the unprecedented challenges we’re all facing today.

Make sure to TUNE IN! —&gt; https://t.co/Wfi45MhKeD"
3089,"RT @CAgovernor: Governor @GavinNewsom announced that starting this Sunday, CA workers who are receiving unemployment benefits will receive…"
3090,💙💜💕❤️🧡💛💚 https://t.co/cPf3i7ct4S
3091,"Phyllis and Del were the manifestation of love and devotion. Yet for over 50 years they were denied the right to say 2 extraordinary words: I do.

Phyllis—it was the honor of a lifetime to marry you &amp; Del. Your courage changed the course of history.

Rest in Peace my dear friend. https://t.co/emQYfKWQnk"
3092,"We need to do better for our healthcare heroes. Too many are nervous about infecting a loved one. Or working long hours &amp; driving home with little sleep.

Starting tomorrow, CA will provide healthcare workers with hotel rooms at no-or low-cost &amp; free flights for our Health Corps."
3093,"NEW: CA has 18,309 confirmed positive cases of #COVID19.

2,825 of those cases are in our hospitals. 1,132 of those are in the ICU.

We must continue to take this seriously.

Stay home.

Practice physical distancing.

#StayHomeSaveLives"
3094,TUNE IN NOW. https://t.co/HhFQRvE5WJ
3095,"Just wanted to start off the day saying THANK YOU to all the custodial workers.

You are the unsung heroes of this moment -- keeping things clean and keeping people safe at our hospitals, government buildings, grocery stores, and more. We’re so grateful. https://t.co/fXVc921Ewt"
3096,United in this fight. Together -- we can meet this moment. 💪 https://t.co/b0otYc5QWa
3097,❤️ https://t.co/OrLoxRyzSn
3098,"Though tonight is certainly different from all other nights, wishing all who celebrate a meaningful Passover. May we remain connected though physically apart. Chag Sameach."
3099,"NEW: CA has 16,957 confirmed positive cases of #COVID19.

2,714 of those cases are in our hospitals. 1,154 of those are in the ICU.

We must continue to take this seriously.

Stay home.

Practice physical distancing.

#StayHomeSaveLives"
3100,TUNE IN. https://t.co/NKVNqdPUB2
3101,RT @OfficialJLD: Thanks &amp; happy to help get the message out. 👍🏽
3102,TUNE IN at 12pm for a #COVID19 update. https://t.co/qRX61Ovij3
3103,Listen to @OfficialJLD. #StayHomeSaveLives https://t.co/Ilz1Czh1fa
3104,"CA isn’t waiting around, hoping we will get the equipment we need.

We decided to use our purchasing power and have sourced upwards of 200 million medical masks. In the coming weeks, we’ll see those supplies coming to CA from a variety of sources. https://t.co/pTBJ1bbTfb"
3105,"CA's 500 ventilators will begin to ship out today:
100-&gt;NY
100-&gt;NJ
100-&gt;IL
50-&gt;MD
50-&gt;DC
50-&gt;DE
50-&gt;NV

Committed to the health of every Californian. Practicing our duty as Americans to take care of one another. I know other states would do the same. https://t.co/5y5hquISew"
3106,"It’s important to address the anxiety #COVID19 is causing for many -- compounded by stress due to lost wages, school closures, social isolation, and more.

These stresses can impact our mental AND physical health and should be taken seriously.

Learn more: https://t.co/xtXFwVeWc2 https://t.co/mYkoKA6LZD"
3107,"NEW: CA has 15,865 confirmed positive cases of #COVID19.

2,611 of those cases are in our hospitals. 1,108 of those are in the ICU.

We expect these numbers to continue to rise. Stay home. Practice physical distancing. #StayHomeSaveLives"
3108,"RT @CAgovernor: CA understands the anxiety resulting from staying at home.

Today, we launched new resources for Californians to regulate t…"
3109,TUNE IN NOW for a #COVID19 update. https://t.co/unWPD3bSl6
3110,TUNE IN at 12pm for a #COVID19 update. https://t.co/0b87Jhw6Cc
3111,This is Sonny. He’s an anesthesiologist working in CA. He’s pictured here preparing to intubate a patient. We’re so grateful for Sonny and all our healthcare workers on the frontlines every day saving lives and keeping Californians healthy. THANK YOU. https://t.co/LJO92T61Na
3112,"Listen to @KristinDavis. #StayHomeSaveLives
https://t.co/b1qVzgD1FT"
3113,"Listen to @McConaughey:

“Staying home is not a retreat, it is the most brave and aggressive weapon we have against this enemy.” 

 #StayHomeSaveLives https://t.co/GacL7sV8ze"
3114,"NEW: CA has 14,336 confirmed positive cases of #COVID19.

2,509 of those cases are in our hospitals. 1,085 of those are in the ICU.

We’ve now identified up to 4,613 beds at new healthcare sites we’re building across CA—transforming arenas &amp; convention centers into places of care"
3115,TUNE IN NOW. https://t.co/7vxZlFiqAz
3116,RT @JenSiebelNewsom: Thank you @CoryBooker for spreading this #metoWE message. Let’s all remember in our most fearful moments to listen to…
3117,"RT @CountyofLA: LA County is working with state, federal &amp; local partners on Project Roomkey--an initiative to bring medically vulnerable p…"
3118,TUNE IN at 12pm for a #COVID19 update. https://t.co/fM7kgih3sA
3119,CA will continue to prepare and secure the equipment we need to keep our fellow Californians healthy while standing with other states in their moments of need.
3120,"In times of crisis, it’s more important than ever we are the UNITED States of America. CA is answering the call for Americans in NY and across the country, loaning 500 state-owned ventilators to those in need. I know, if the tables were turned, other states would be there for us."
3121,"RT @JenSiebelNewsom: We can each do our part to get through this crisis. 

Together we can: Stay Home. Save Lives. Check In."
3122,"RT @CAgovernor: Many Californians have stepped up to offer resources and supplies to help CA fight #COVID19. 

If you have a large amount o…"
3123,"NEW: CA has 12,026 confirmed positive cases of #COVID19.

2,300 of those who have tested positive are in our hospitals. 1,008 of those patients are in the ICU.

This disease can impact anyone. Stay home. Take this seriously. #StayHomeSaveLives"
3124,TUNE IN for a #COVID19 update. https://t.co/cWn6nnAKB3
3125,RT @CAPublicHealth: ICYMI: Yesterday @CAgovernor @GavinNewsom signed an executive order to expand protections to medical providers as they…
3126,"RT @CAgovernor: TUNE IN: Governor @GavinNewsom will provide an update today on the state’s response to the #COVID19 outbreak.

Watch live o…"
3127,"RT @yashar: 1. Important!

The state you live in, or a state(s) you used to live in, may owe you or your company/small business money

I'm…"
3128,"This is Adam and April. Adam’s an ER doc. April’s a clinical nurse. They have a beautiful 5-month-old daughter named Dylan.

To them -- and the hundreds of thousands of courageous CA healthcare workers on the frontlines of this pandemic -- THANK YOU. https://t.co/xYOL0xCw5H"
3129,"If you’re currently out of work -- check out this new website that will match Californians with critical jobs statewide.

Jobs are being added on a regular basis. —&gt; https://t.co/TBNFxMCjte"
3130,"NEW: With help from @FEMA we’re identifying 15,000 hotel/motel rooms to help house our most vulnerable homeless population -- a first in the nation effort.

Homelessness is a crisis that predates the current crisis. We're doing everything we can to meet it head-on."
3131,"NEW: CA has 10,701 confirmed positive cases of #COVID19.

2,188 of those who have tested positive are in our hospitals. 901 of those patients are in the ICU.

This disease can impact anyone. Stay home. Take this seriously. #StayHomeSaveLives"
3132,TUNE IN for a #COVID19 update. https://t.co/2GOMNyMrnF
3133,"The most impactful thing we can do is STAY HOME.

Practice physical distancing.

Take this seriously. https://t.co/KLw0Wf0mD1"
3134,"THANK YOU -- 

To all the teachers that have turned their living rooms into virtual classrooms and lessons into creative take-home packets.

To all the school employees that are making sure our kids stay fed and our students stay healthy. We are in debt to you."
3135,Tune in! https://t.co/0rnJIawLh5
3136,RT @TheView: COMING UP: California Gov. @GavinNewsom joins us from Sacramento to discuss how his state is handling the coronavirus pandemic…
3137,RT @CAgovernor: Governor @GavinNewsom today signed an executive order that will restrict water shutoffs to homes and small businesses while…
3138,"RT @CAgovernor: Q: #AskGovNewsom  what is the bitwise stir again? I was unable to find it. Thank you
- @JuniorV82110213

A: Hi Junior! It’s…"
