,text
2591,"People cannot survive with dignity without decent jobs. At a time of mass unemployment, we can create millions of good-paying jobs rebuilding our crumbling infrastructure, moving to energy efficiency and sustainable energy, and creating the best educational system in the world."
2592,"Congratulations to all who are out on the streets today peacefully protesting.

Together, we will end police brutality.

Together, we will defeat Trump.

Together, we will fight for a government based on justice and compassion, not greed and lies."
2593,We are seeing all over this country people fighting for justice. Let’s continue that struggle. Let’s create the kind of nation we know we can become. https://t.co/hfUfxWn0Er
2594,"I'm very proud of the people standing up for justice and taking to the streets. When we study history we look at pivotal moments — the Civil War, the Great Depression, World War II. People will look back on this time as one of those moments. https://t.co/WzpH7i3fyD"
2595,"Racial injustice goes far beyond police brutality. Black families have 1/10th the wealth of white families, over half of Black workers earn less than $15/hour, and Black families are much less likely to have decent health insurance. The fight for justice continues on all fronts."
2596,"This is what unfettered capitalism looks like. Workers have the ""choice"" of going back to work in unsafe conditions, or going hungry. In the wealthiest country on Earth, we can do better than that. https://t.co/DCwaGoy8Yv"
2597,".@EliNSavit led Detroit's efforts to hold the pharmaceutical industry accountable for the opioid epidemic. He sued banks, slumlords, and corporations whose housing policies were hurting Detroit residents and spearheads efforts to make it easier to expunge criminal records. https://t.co/aSmbZia8CS"
2598,.@MoniqueHWorrell is particularly focused on criminal justice reform and has taught and advocated a wide range of progressive criminal justice ideas throughout her career. She most recently served as the Chief Legal Officer of the Reform Alliance. https://t.co/hSDRCUR3Y8
2599,".@MattToporowski is a former prosecutor who is committed to addressing structural racism by having a DA's office that reflects Albany's diverse community, acknowledging racial bias at decision making points in the process, and declining to criminalize poverty. https://t.co/WWdEXoXb0u"
2600,".@alonzopayneCO is a criminal justice reformer, advocating for measures to reduce incarceration and stop the criminalization of poverty in Southern Colorado. He has advocated for economic justice measures, including raising the minimum wage and Medicare for All. https://t.co/HkWzi71Syb"
2601,".@AmyPaddenCO is a true progressive, running on a criminal justice reform platform, including combating mass incarceration, prosecuting hate crimes and police misconduct, and protecting immigrant communities. https://t.co/sRoct747mh"
2602,"LA is home to the largest criminal justice jurisdiction and jail in the nation. @GeorgeGascon is facing a two-term ""tough on crime"" incumbent who has been criticized by Black Lives Matter and the ACLU for a failing to hold officers accountable for excessive use of force. https://t.co/Gbn0f9WGYG"
2603,".@JosePGarza is a former state and federal public defender, immigrant rights activist, attorney, and the Co-Executive Director of Workers Defense Project in Austin. He is a longtime community leader within the criminal justice, immigrant justice and civil justice community. https://t.co/ifCdDhBNlQ"
2604,"As St. Louis City Attorney, Kim Gardner reduced the average daily St. Louis jail population by 39% without increasing the crime rate. She increased police accountability by prosecuting officers who break the law and refusing to rely on testimony of officers accused of misconduct. https://t.co/tAMu6Xk0xr"
2605,"For the last decade, @Esser4J has represented 1,000+ clients and worked to reform the criminal justice system as a Deputy Public Defender, demanding fair treatment and justice for Honolulu citizens of all backgrounds. https://t.co/dUCMaigavZ"
2606,".@VBH4Prosecutor is challenging an incumbent prosecutor who's received criticism for failing to fully investigate crimes in the county, overseeing a backlog of 10,000+ unprocessed rape kits and more cases of wrongful conviction in Wayne County than the rest of Michigan combined. https://t.co/x18SY3Ptbv"
2607,"We need DAs and prosecutors who understand that their job is fighting for justice. Today, I'm endorsing 10 progressive candidates for district and state attorney positions. Split a contribution to them and our work to win change here:
https://t.co/lnJgNudW0R"
2608,"Instead of spending $80 billion a year on jails and incarceration, we need to be investing in more jobs and education. One thing is abundantly clear: Every police department violating people's civil rights must be stripped of federal funding. Period."
2609,"This is an unbelievable, unprecedented moment in American history. Let us demand that Congress act, and act now. https://t.co/Qsgrt6KZir"
2610,"This is a rather extraordinary statement by James Mattis, retired U.S. Marine Corps General, and Trump's former Secretary of Defense. It is well worth reading.
https://t.co/V2Ucb46IUl"
2611,“There’s no doubt that this is America’s moment of reckoning.” –@CornelWest https://t.co/VtSg6xN193
2612,"Congratulations to @amandaforpa, @NikilSaval, @rick4westphilly, and @SummerForPA for winning primaries in Pennsylvania last night! If we are going to build a lasting movement we must elect progressives everywhere, at every level of government. https://t.co/5KWmZVhBIS"
2613,"I don't often agree with Defense Secretary Esper, but he is right. Trump must end his ugly and racist declaration of war on Americans who are exercising their First Amendment right to peacefully protest. This is a democracy, not a dictatorship. https://t.co/5CEAFliqIh"
