,text
2383,"RT @RepWilson: The #MovingForward Act will make transformational investments in American infrastructure, creating millions of jobs #ForTheP…"
2384,"RT @RepMaloney: The #MovingForward Act:

-Creates millions of jobs
-Addresses the infrastructure crisis
-Rebuilds schools
-Invests in affor…"
2385,"RT @RepHankJohnson: I join .@RepPeterDeFazio in fighting to make our nation's highways, bridges, transit, rail, airports, and harbors safer…"
2386,"RT @BettyMcCollum04: Our nation’s infrastructure is in desperate need of repair. As Congress debates the #MovingForward Act today, I’m prou…"
2387,"RT @RepRichardNeal: Our nation has a unique opportunity to make strategic investments in our communities, businesses &amp; our workers, and to…"
2388,"RT @EnergyCommerce: 39,000 deaths. 4.4 million injuries. $550 billion of societal costs each year. Our auto safety crisis deserves swift, d…"
2389,"RT @EnergyCommerce: The #COVID19 pandemic has exposed pre-existing weaknesses in our nation's health infrastructure.
#MovingForward invests…"
2390,"RT @EnergyCommerce: Affordable, high-speed broadband internet service for all Americans is essential in the 21st century, especially in lig…"
2391,"RT @EnergyCommerce: #COVID19 has wiped out more than 600,000 clean energy jobs, stifling both our economy and our fight against climate cha…"
2392,"RT @TransportDems: The #MovingForward Act builds a more equitable and just future #ForThePeople by:
-dedicating resources to low-income com…"
2393,"RT @RepPeterDeFazio: The #MovingForward Act invests $1.5 trillion to make our nation's highways, bridges, transit, rail, airports, ports, &amp;…"
2394,"The whole world is praying for a coronavirus vaccine, but it must be effective and safe to be the answer to our prayers. The @US_FDA standards released today are critical to ensuring any vaccine that is approved for the U.S. will be effective and safe. https://t.co/hYe2njjOFc"
2395,"We can keep America #MovingForward, and it starts by rebuilding America’s infrastructure. By investing in communities nationwide, we will create millions of good-paying jobs, combat the climate crisis &amp; address inequality nationwide. https://t.co/Y9VijQuwmI"
2396,"President Trump must hold Chinese officials accountable by deploying sanctions under the 2016 Magnitsky Act and taking steps under the Hong Kong Human Rights and Democracy Act, proudly passed by Congress. https://t.co/1AWktOKAOk"
2397,"The brutal purpose of Beijing’s so-called “national security” law is to frighten, intimidate &amp; suppress the speech of Hong Kongers. All freedom-loving people must come together to condemn this law, which signals the death of the “one country, two systems” principle."
2398,"Democrats are committed to #SolvingTheClimateCrisis. Tune in as we unveil our action plan.
 https://t.co/cd83QAgZFr"
2399,".@HouseDemocrats are coming together at 10 am ET to unveil the Select Committee on the @ClimateCrisis’s Action Plan. #SolvingTheClimateCrisis

Watch here: https://t.co/rFd2fqW3Qv"
2400,"Americans deserve to know whether the President was briefed about the shocking reports of Russian bounties on American lives – and if not, why officials chose not to inform him. #TheLead https://t.co/HyxYYSZLt4"
2401,"Today, I spoke with DNI Ratcliffe &amp; CIA Director Haspel, following up on my formal request for a full House briefing on intelligence that Russia secretly offered Taliban-connected militants bounties for killing American and coalition troops in Afghanistan. https://t.co/iubfECUIit"
2402,Read my full statement here: https://t.co/Me5kUDfJBx
2403,"The Supreme Court’s decision allowing the President to fire the Director of the Consumer Financial Protection Bureau ignores the will of Congress. However, its affirmation of the constitutionality of the CFPB and its essential mission is a victory for consumers nationwide."
2404,Read my full statement here: https://t.co/xGrhpw1LwL
2405,"The Supreme Court’s ruling in June Medical Services v. Russo is a victory for women’s health &amp; freedoms. Louisiana’s draconian abortion ban was a clear violation of the Constitution, specifically designed dismantle their right to make their own health &amp; family decisions."
2406,"For 45 days, the Senate has refused to act on the House-passed #HeroesAct. As states across the country confront surging cases of COVID-19, Leader McConnell must enter into bipartisan, bicameral negotiations on next steps. Read my letter with @SenSchumer: https://t.co/cDnGvZywmv"
2407,"As the San Francisco community marks 50 years of #Pride, we celebrate the progress we have achieved against bigotry &amp; discrimination – and recommit ourselves to the fight for full equality for all LGBTQ people. https://t.co/xakeiktFyV"
2408,"The shocking reports about Russia’s bounty on American troops is as bad as it gets – and still, President Trump refuses to confront Putin. #ThisWeek https://t.co/oeT0RgruOL"
2409,It is time for the Trump Administration to take the threat posed by the coronavirus seriously. #ThisWeek https://t.co/7fuAilrbl9
2410,"RT @RepSeanMaloney: #Pride is the strength of people who come together across all our lines of difference to say, enough.

People like me s…"
2411,".@RepSeanMaloney’s message to us all is clear &amp; simple: #PrideMonth may be different this year, but its fundamental promise has never been more important. https://t.co/GcCSatS7Q6"
2412,RT @RepTerriSewell: For those wondering what systemic racism looks like look no further than the ongoing voter suppression tactics in place…
2413,"Five years after the Supreme Court declared that marriage is a right of all people, regardless of who you are or whom you love, the love and commitment of countless LGBTQ couples &amp; families enriches our communities and our country. #LoveIsLove https://t.co/K7RP4tWCGm https://t.co/0gNB1lC8oM"
2414,"Such a touching way to mark #Pride2020!
 
I’m proud of the legacy &amp; memory of Phyllis Lyon &amp; Del Martin. They inspired all of us who counted them as friends, &amp; their work for equality benefited countless LGBTQ Americans.
 
@RepMarkTakano, have you taken the #HousePrideChallenge? https://t.co/ANsXPR8K0P https://t.co/SeaNcsqIhS"
2415,"Last night, the House took decisive action to secure justice for Black Americans killed by police brutality, passing the George Floyd #JusticeInPolicing Act. Tune in as I discuss this &amp; more with reporters at the U.S. Capitol. https://t.co/USH0XXEDdE"
2416,"I will be speaking with reporters live from the U.S. Capitol at 10:45 am ET.

Watch here: https://t.co/zU3Pjl0oUv"
2417,"As America faces this public health crisis, it is crucial that the Senate take action on House-passed legislation to #RenewTheVRA and ensure all Americans are able to cast their ballot this November. https://t.co/rAHIopCB0G"
2418,"In the dead of night, the Trump Administration has once again asked the Supreme Court to rip away the protections and benefits of the Affordable Care Act in the middle of the coronavirus crisis. #ProtectOurCare https://t.co/IB0oglIMDV"
2419,"Today should have been Tamir Rice's 18th birthday. With tonight's passage of the George Floyd #JusticeInPolicing Act, the House has taken a historic step toward securing justice for Tamir &amp; all Black Americans killed by police brutality. #GeorgeFloydLaw https://t.co/iN1qdswX3f"
2420,"This evening, the House rejected the Senate’s toothless proposal – and passed the George Floyd #JusticeInPolicing Act on a bipartisan vote. It’s time for the Senate to sit down and come to an agreement on legislation they can pass. #inners https://t.co/xS7nnOWZPx"
